case,process,order,variant,batch,sample,event_us,host_us
n65536_q128_r300,4,AB,B,1,51,714.783997,721.11
n65536_q128_r300,4,AB,B,1,52,717.632019,723.552
n65536_q128_r300,4,AB,B,1,53,717.343994,724.619
n65536_q128_r300,4,AB,B,1,54,717.695984,725.076
n65536_q128_r300,4,AB,B,1,55,714.720032,721.675
n65536_q128_r300,4,AB,B,1,56,712.800049,720.433
n65536_q128_r300,4,AB,B,1,57,713.695984,720.902
n65536_q128_r300,4,AB,B,1,58,712.703979,719.909
n65536_q128_r300,4,AB,B,1,59,714.623962,721.608
n65536_q128_r300,4,AB,B,1,60,714.399963,721.44
n65536_q128_r300,4,AB,B,1,61,712.83197,719.948
n65536_q128_r300,4,AB,B,1,62,714.687988,721.712
n65536_q128_r300,4,AB,B,1,63,718.463989,725.432
n65536_q128_r300,4,AB,B,1,64,715.007996,722.132
n65536_q128_r300,4,AB,B,1,65,711.711975,718.918
n65536_q128_r300,4,AB,B,1,66,714.752014,721.684
n65536_q128_r300,4,AB,B,1,67,714.208008,721.41
n65536_q128_r300,4,AB,B,1,68,715.744019,723.009
n65536_q128_r300,4,AB,B,1,69,714.656006,721.817
n65536_q128_r300,4,AB,B,1,70,714.752014,721.683
n65536_q128_r300,4,AB,B,1,71,715.744019,722.45
n65536_q128_r300,4,AB,B,1,72,713.919983,720.946
n65536_q128_r300,4,AB,B,1,73,714.944031,721.755
n65536_q128_r300,4,AB,B,1,74,716.320007,723.322
n65536_q128_r300,4,AB,B,1,75,715.007996,722.091
n65536_q128_r300,4,AB,B,1,76,711.679993,718.958
n65536_q128_r300,4,AB,B,1,77,714.815979,721.643
n65536_q128_r300,4,AB,B,1,78,712.383972,718.467
n65536_q128_r300,4,AB,B,1,79,718.016052,723.961
n65536_q128_r300,4,AB,B,1,80,714.944031,726.222
n65536_q128_r300,4,AB,B,1,81,715.776001,722.687
n65536_q128_r300,4,AB,B,1,82,714.303955,721.373
n65536_q128_r300,4,AB,B,1,83,712.895996,720.028
n65536_q128_r300,4,AB,B,1,84,713.695984,720.597
n65536_q128_r300,4,AB,B,1,85,714.208008,721.497
n65536_q128_r300,4,AB,B,1,86,713.919983,720.998
n65536_q128_r300,4,AB,B,1,87,717.823975,725.247
n65536_q128_r300,4,AB,B,1,88,713.375977,720.594
n65536_q128_r300,4,AB,B,1,89,714.432007,721.397
n65536_q128_r300,4,AB,B,1,90,714.815979,722.059
n65536_q128_r300,4,AB,B,1,91,717.823975,724.751
n65536_q128_r300,4,AB,B,1,92,716.127991,723.35
n65536_q128_r300,4,AB,B,1,93,713.855957,721.06
n65536_q128_r300,4,AB,B,1,94,714.815979,722.089
n65536_q128_r300,4,AB,B,1,95,713.823975,720.642
n65536_q128_r300,4,AB,B,1,96,712.288025,719.362
n65536_q128_r300,4,AB,B,1,97,714.048035,730.231
n65536_q128_r300,4,AB,B,1,98,713.919983,721.0
n65536_q128_r300,4,AB,B,1,99,714.015991,721.155
n65536_q128_r300,4,AB,B,64,0,712.40802,712.521531
n65536_q128_r300,4,AB,B,64,1,712.378967,712.495641
n65536_q128_r300,4,AB,B,64,2,712.4375,712.563625
n65536_q128_r300,4,AB,B,64,3,712.405029,712.521109
n65536_q128_r300,4,AB,B,64,4,712.27301,712.384234
n65536_q128_r300,4,AB,B,64,5,712.41748,712.53825
n65536_q128_r300,4,AB,B,64,6,712.118042,712.237141
n65536_q128_r300,4,AB,B,64,7,712.449036,712.550703
n65536_q128_r300,4,AB,B,64,8,712.603516,712.699
n65536_q128_r300,4,AB,B,64,9,712.414001,712.532719
n65536_q128_r300,4,AB,B,64,10,712.700012,712.799797
n65536_q128_r300,4,AB,B,64,11,712.261047,712.352984
n65536_q128_r300,4,AB,B,64,12,712.221008,712.335187
n65536_q128_r300,4,AB,B,64,13,712.194519,712.306906
n65536_q128_r300,4,AB,B,64,14,712.223022,712.333938
n65536_q128_r300,4,AB,B,64,15,712.150513,712.258266
n65536_q128_r300,4,AB,B,64,16,712.372498,712.486859
n65536_q128_r300,4,AB,B,64,17,712.25,712.365016
n65536_q128_r300,4,AB,B,64,18,712.387024,712.500937
n65536_q128_r300,4,AB,B,64,19,712.22345,712.333656
n65536_q128_r300,5,BA,B,1,0,766.81604,788.456
n65536_q128_r300,5,BA,B,1,1,759.583984,766.544
n65536_q128_r300,5,BA,B,1,2,761.05603,768.313
n65536_q128_r300,5,BA,B,1,3,758.207947,764.93
n65536_q128_r300,5,BA,B,1,4,755.680054,761.887
n65536_q128_r300,5,BA,B,1,5,760.512024,766.736
n65536_q128_r300,5,BA,B,1,6,758.94397,764.326
n65536_q128_r300,5,BA,B,1,7,757.503967,762.122
n65536_q128_r300,5,BA,B,1,8,759.039978,764.744
n65536_q128_r300,5,BA,B,1,9,762.495972,769.903
n65536_q128_r300,5,BA,B,1,10,752.416016,759.195
n65536_q128_r300,5,BA,B,1,11,759.359985,765.844
n65536_q128_r300,5,BA,B,1,12,758.719971,764.997
n65536_q128_r300,5,BA,B,1,13,755.424011,761.63
n65536_q128_r300,5,BA,B,1,14,755.807983,761.424
n65536_q128_r300,5,BA,B,1,15,759.42395,764.922
n65536_q128_r300,5,BA,B,1,16,756.575989,762.86
n65536_q128_r300,5,BA,B,1,17,755.519958,762.031
n65536_q128_r300,5,BA,B,1,18,760.799988,766.788
n65536_q128_r300,5,BA,B,1,19,756.608032,763.374
n65536_q128_r300,5,BA,B,1,20,755.840027,762.132
n65536_q128_r300,5,BA,B,1,21,759.679993,765.884
n65536_q128_r300,5,BA,B,1,22,760.735962,766.804
n65536_q128_r300,5,BA,B,1,23,756.608032,763.362
n65536_q128_r300,5,BA,B,1,24,757.791992,764.059
n65536_q128_r300,5,BA,B,1,25,760.832031,767.038
n65536_q128_r300,5,BA,B,1,26,758.528015,764.674
n65536_q128_r300,5,BA,B,1,27,757.664001,764.418
n65536_q128_r300,5,BA,B,1,28,758.912048,765.076
n65536_q128_r300,5,BA,B,1,29,758.656006,765.099
n65536_q128_r300,5,BA,B,1,30,757.76001,763.831
n65536_q128_r300,5,BA,B,1,31,757.727966,764.278
n65536_q128_r300,5,BA,B,1,32,757.888,764.054
n65536_q128_r300,5,BA,B,1,33,760.608032,767.099
n65536_q128_r300,5,BA,B,1,34,757.600037,763.927
n65536_q128_r300,5,BA,B,1,35,758.431946,764.678
n65536_q128_r300,5,BA,B,1,36,756.832031,762.367
n65536_q128_r300,5,BA,B,1,37,759.42395,764.044
n65536_q128_r300,5,BA,B,1,38,759.52002,764.978
n65536_q128_r300,5,BA,B,1,39,756.544006,762.749
n65536_q128_r300,5,BA,B,1,40,758.912048,764.391
n65536_q128_r300,5,BA,B,1,41,759.487976,764.95
n65536_q128_r300,5,BA,B,1,42,758.431946,765.029
n65536_q128_r300,5,BA,B,1,43,755.328003,761.717
n65536_q128_r300,5,BA,B,1,44,759.967957,766.527
n65536_q128_r300,5,BA,B,1,45,758.495972,765.025
n65536_q128_r300,5,BA,B,1,46,758.880005,765.164
n65536_q128_r300,5,BA,B,1,47,757.632019,763.829
n65536_q128_r300,5,BA,B,1,48,758.94397,764.866
n65536_q128_r300,5,BA,B,1,49,756.160034,761.624
n65536_q128_r300,5,BA,B,1,50,758.752014,764.1
n65536_q128_r300,5,BA,B,1,51,763.487976,768.993
n65536_q128_r300,5,BA,B,1,52,756.735962,762.717
n65536_q128_r300,5,BA,B,1,53,756.864014,763.346
n65536_q128_r300,5,BA,B,1,54,757.856018,764.207
n65536_q128_r300,5,BA,B,1,55,754.463989,760.934
n65536_q128_r300,5,BA,B,1,56,758.687988,764.783
n65536_q128_r300,5,BA,B,1,57,758.495972,765.273
n65536_q128_r300,5,BA,B,1,58,756.832031,763.211
n65536_q128_r300,5,BA,B,1,59,760.608032,767.076
n65536_q128_r300,5,BA,B,1,60,757.727966,763.789
n65536_q128_r300,5,BA,B,1,61,759.64801,766.4
n65536_q128_r300,5,BA,B,1,62,755.711975,761.98
n65536_q128_r300,5,BA,B,1,63,760.640015,767.088
n65536_q128_r300,5,BA,B,1,64,760.768005,767.631
n65536_q128_r300,5,BA,B,1,65,758.112,764.268
n65536_q128_r300,5,BA,B,1,66,761.919983,766.431
n65536_q128_r300,5,BA,B,1,67,761.440002,766.871
n65536_q128_r300,5,BA,B,1,68,757.823975,764.244
n65536_q128_r300,5,BA,B,1,69,760.608032,766.807
n65536_q128_r300,5,BA,B,1,70,760.031982,767.514
n65536_q128_r300,5,BA,B,1,71,754.144043,760.951
n65536_q128_r300,5,BA,B,1,72,757.632019,763.896
n65536_q128_r300,5,BA,B,1,73,760.384033,766.804
n65536_q128_r300,5,BA,B,1,74,754.624023,761.337
n65536_q128_r300,5,BA,B,1,75,757.503967,764.032
n65536_q128_r300,5,BA,B,1,76,762.81604,768.997
n65536_q128_r300,5,BA,B,1,77,759.64801,765.818
n65536_q128_r300,5,BA,B,1,78,757.888,764.524
n65536_q128_r300,5,BA,B,1,79,761.536011,768.068
n65536_q128_r300,5,BA,B,1,80,760.959961,767.258
n65536_q128_r300,5,BA,B,1,81,755.455994,761.943
n65536_q128_r300,5,BA,B,1,82,761.856018,767.813
n65536_q128_r300,5,BA,B,1,83,758.687988,765.455
n65536_q128_r300,5,BA,B,1,84,756.703979,762.936
n65536_q128_r300,5,BA,B,1,85,757.600037,764.525
n65536_q128_r300,5,BA,B,1,86,759.744019,766.46
n65536_q128_r300,5,BA,B,1,87,755.711975,762.227
n65536_q128_r300,5,BA,B,1,88,758.815979,765.038
n65536_q128_r300,5,BA,B,1,89,761.951965,768.107
n65536_q128_r300,5,BA,B,1,90,756.575989,762.648
n65536_q128_r300,5,BA,B,1,91,757.791992,764.338
n65536_q128_r300,5,BA,B,1,92,760.959961,767.214
