q,radius,pair,order,variant,sample,stage,calls,wall_s,thread_cpu_s,wall_fraction
128,500,0,AB,A,1,stage.candidates,1,0.000117283,0.000116998,0.004106290257018205
128,500,0,AB,A,1,stage.cleanup,1,0.000238118,0.000237845,0.008336942467541426
128,500,0,AB,A,1,stage.delivery,1,2.0555e-05,2.0283e-05,0.0007196677799255578
128,500,0,AB,A,1,stage.leaf_distance,1,0.004390025,0.004389651,0.1537027266148235
128,500,0,AB,A,1,stage.node_distance_prune,4,0.000872898,0.000871637,0.030561740002990008
128,500,0,AB,A,1,stage.schedule,10,0.000127648,0.000124951,0.004469187680464005
128,500,0,AB,A,2,stage.aggregate,1,0.02210437,0.022104368,0.6293149373588166
128,500,0,AB,A,2,stage.alloc_init,1,0.000632886,0.000632421,0.018018365302665127
128,500,0,AB,A,2,stage.candidates,1,0.000119288,0.000118964,0.003396148374627212
128,500,0,AB,A,2,stage.cleanup,1,0.000232973,0.000232669,0.006632778446130587
128,500,0,AB,A,2,stage.delivery,1,2.1271e-05,2.0996e-05,0.0006055887606188
128,500,0,AB,A,2,stage.leaf_distance,1,0.004724797,0.004724447,0.1345157237273953
128,500,0,AB,A,2,stage.node_distance_prune,4,0.001743596,0.001741901,0.04964045605095658
128,500,0,AB,A,2,stage.schedule,10,0.005540366,0.001854548,0.15773510315991437
128,500,0,AB,A,3,stage.aggregate,1,0.022149364,0.022149362,0.7658058657849862
128,500,0,AB,A,3,stage.alloc_init,1,0.000633891,0.000633359,0.021916541082999525
128,500,0,AB,A,3,stage.candidates,1,0.000116839,0.000116525,0.004039664143514549
128,500,0,AB,A,3,stage.cleanup,1,0.000225542,0.000225252,0.007798029170538592
128,500,0,AB,A,3,stage.delivery,1,1.9889e-05,1.9613e-05,0.0006876546371533552
128,500,0,AB,A,3,stage.leaf_distance,1,0.004768349,0.00476761,0.164863859490953
128,500,0,AB,A,3,stage.node_distance_prune,4,0.000877539,0.000876249,0.03034057834144091
128,500,0,AB,A,3,stage.schedule,10,0.000127606,0.000124945,0.0044119290878672154
128,500,0,AB,A,4,stage.aggregate,1,0.022108047,0.02210801,0.7655776611922278
128,500,0,AB,A,4,stage.alloc_init,1,0.000637406,0.000636943,0.022072677641308304
128,500,0,AB,A,4,stage.candidates,1,0.000118851,0.000118565,0.004115681073518501
128,500,0,AB,A,4,stage.cleanup,1,0.0002307,0.000230418,0.007988890490283784
128,500,0,AB,A,4,stage.delivery,1,1.9895e-05,1.9626e-05,0.0006889422466588465
128,500,0,AB,A,4,stage.leaf_distance,1,0.004756513,0.004756168,0.16471288024538883
128,500,0,AB,A,4,stage.node_distance_prune,4,0.000875091,0.000873835,0.030303451096805063
128,500,0,AB,A,4,stage.schedule,10,0.00012721,0.00012457,0.004405144166749026
128,500,0,AB,A,5,stage.aggregate,1,0.022158454,0.022158422,0.7068798113290371
128,500,0,AB,A,5,stage.alloc_init,1,0.000646887,0.000646367,0.02063642890028369
128,500,0,AB,A,5,stage.candidates,1,0.00051914,0.000518455,0.016561154729177237
128,500,0,AB,A,5,stage.cleanup,1,0.000231837,0.000231573,0.007395863214062225
128,500,0,AB,A,5,stage.delivery,1,2.0922e-05,2.0648e-05,0.0006674355265320457
128,500,0,AB,A,5,stage.leaf_distance,1,0.004806891,0.004806368,0.15334527414048138
128,500,0,AB,A,5,stage.node_distance_prune,4,0.001876984,0.001875741,0.05987791818813809
128,500,0,AB,A,5,stage.schedule,10,0.001081587,0.000216286,0.03450385187052938
128,500,0,AB,A,6,stage.aggregate,1,0.022097769,0.022089474,0.6931069545030029
128,500,0,AB,A,6,stage.alloc_init,1,0.000635826,0.000635538,0.019942982590406586
128,500,0,AB,A,6,stage.candidates,1,0.000119444,0.000119158,0.003746417435789861
128,500,0,AB,A,6,stage.cleanup,1,0.000229924,0.000229651,0.007211674780705167
128,500,0,AB,A,6,stage.delivery,1,2.0072e-05,1.9796e-05,0.0006295677536851921
128,500,0,AB,A,6,stage.leaf_distance,1,0.004777361,0.004776991,0.14984418260827237
128,500,0,AB,A,6,stage.node_distance_prune,4,0.002188282,0.002186734,0.06863649776652749
128,500,0,AB,A,6,stage.schedule,10,0.001809279,0.000212501,0.05674888978775362
128,500,0,AB,A,7,stage.aggregate,1,0.022193833,0.022193614,0.7659758716130015
128,500,0,AB,A,7,stage.alloc_init,1,0.000635945,0.000635471,0.021948373031054628
128,500,0,AB,A,7,stage.candidates,1,0.00011848,0.0001182,0.0040891008447575695
128,500,0,AB,A,7,stage.cleanup,1,0.000228679,0.00022838,0.007892399494246423
128,500,0,AB,A,7,stage.delivery,1,1.9278e-05,1.8994e-05,0.0006653417124007126
128,500,0,AB,A,7,stage.leaf_distance,1,0.004766631,0.004766289,0.16451076003331885
128,500,0,AB,A,7,stage.node_distance_prune,4,0.000883264,0.000881981,0.03048409494044522
128,500,0,AB,A,7,stage.schedule,10,0.000124658,0.000121987,0.004302322190291941
128,500,0,AB,B,0,stage.aggregate,1,0.000164553,0.00016429,0.023846871530093464
128,500,0,AB,B,0,stage.alloc_init,1,0.000640602,0.000640314,0.09283546089053941
128,500,0,AB,B,0,stage.candidates,1,0.000120367,0.00012008,0.017443476481515133
128,500,0,AB,B,0,stage.cleanup,1,0.000223783,0.000223503,0.03243042941556159
128,500,0,AB,B,0,stage.delivery,1,2.0117e-05,1.9786e-05,0.0029153373962850283
128,500,0,AB,B,0,stage.leaf_distance,1,0.004722874,0.004722524,0.6844346169976764
128,500,0,AB,B,0,stage.node_distance_prune,4,0.000872205,0.00087097,0.12639915761429552
128,500,0,AB,B,0,stage.schedule,10,0.000130185,0.000127559,0.01886629213776241
128,500,0,AB,B,1,stage.aggregate,1,0.000171838,0.000171564,0.024913485378307645
128,500,0,AB,B,1,stage.alloc_init,1,0.000634514,0.000634012,0.09199336154594151
128,500,0,AB,B,1,stage.candidates,1,0.000117755,0.000117472,0.017072402324995732
128,500,0,AB,B,1,stage.cleanup,1,0.000226332,0.000226054,0.032814156197366856
128,500,0,AB,B,1,stage.delivery,1,2.059e-05,2.0308e-05,0.0029851875833014495
128,500,0,AB,B,1,stage.leaf_distance,1,0.004720029,0.00471967,0.68432112499382
128,500,0,AB,B,1,stage.node_distance_prune,4,0.000868046,0.000866749,0.1258513910118742
128,500,0,AB,B,1,stage.schedule,10,0.000133553,0.000130861,0.019362834255107257
128,500,0,AB,B,2,stage.aggregate,1,0.00016685,0.00016656,0.024201225392822077
128,500,0,AB,B,2,stage.alloc_init,1,0.000636138,0.000635688,0.09227041725465418
128,500,0,AB,B,2,stage.candidates,1,0.000122449,0.000122173,0.01776095803491562
128,500,0,AB,B,2,stage.cleanup,1,0.000222765,0.000222492,0.03231157311736296
128,500,0,AB,B,2,stage.delivery,1,1.9901e-05,1.961e-05,0.002886596263365611
128,500,0,AB,B,2,stage.leaf_distance,1,0.004715665,0.004715327,0.6839968327362441
128,500,0,AB,B,2,stage.node_distance_prune,4,0.000875368,0.000874144,0.12697020239534837
128,500,0,AB,B,2,stage.schedule,10,0.000131492,0.000128855,0.019072625288300636
128,500,0,AB,B,3,stage.aggregate,1,0.000169103,0.000168821,0.02429025870174821
128,500,0,AB,B,3,stage.alloc_init,1,0.00063783,0.000637348,0.09161904701712009
128,500,0,AB,B,3,stage.candidates,1,0.000120913,0.000120638,0.01736816053177342
128,500,0,AB,B,3,stage.cleanup,1,0.00022135,0.00022103,0.031795111639840605
128,500,0,AB,B,3,stage.delivery,1,1.9172e-05,1.8887e-05,0.0027539005211611655
128,500,0,AB,B,3,stage.leaf_distance,1,0.004787899,0.004787548,0.6877424134867006
128,500,0,AB,B,3,stage.node_distance_prune,4,0.000873112,0.000871898,0.12541537616482723
128,500,0,AB,B,3,stage.schedule,10,0.000129186,0.000126535,0.018556509113641057
128,500,0,AB,B,4,stage.aggregate,1,0.000164098,0.000163839,0.023860650936960003
128,500,0,AB,B,4,stage.alloc_init,1,0.000638876,0.000638388,0.09289569176956002
128,500,0,AB,B,4,stage.candidates,1,0.000120127,0.000119848,0.017467052706944593
128,500,0,AB,B,4,stage.cleanup,1,0.000218821,0.000218525,0.03181764249824206
128,500,0,AB,B,4,stage.delivery,1,1.9399e-05,1.9118e-05,0.002820709378091671
128,500,0,AB,B,4,stage.leaf_distance,1,0.004720058,0.004719699,0.6863194940840568
128,500,0,AB,B,4,stage.node_distance_prune,4,0.000866915,0.000865643,0.1260536765043735
128,500,0,AB,B,4,stage.schedule,10,0.000125904,0.000123169,0.01830705673175183
128,500,0,AB,B,5,stage.aggregate,1,0.00017053,0.000170095,0.024544336473160344
128,500,0,AB,B,5,stage.alloc_init,1,0.000639076,0.000638631,0.09198203469138228
128,500,0,AB,B,5,stage.candidates,1,0.000119939,0.000119661,0.017262787616574085
128,500,0,AB,B,5,stage.cleanup,1,0.000223406,0.000223089,0.03215476475765472
128,500,0,AB,B,5,stage.delivery,1,1.9558e-05,1.9283e-05,0.0028149776153290917
128,500,0,AB,B,5,stage.leaf_distance,1,0.004774669,0.004774309,0.6872168092650444
128,500,0,AB,B,5,stage.node_distance_prune,4,0.000870815,0.000869555,0.12533616587037544
128,500,0,AB,B,5,stage.schedule,10,0.000126361,0.000123679,0.018187104328182806
128,500,0,AB,B,6,stage.aggregate,1,0.000167676,0.000167252,0.024223445815360584
128,500,0,AB,B,6,stage.alloc_init,1,0.000639107,0.00063867,0.09232909769267907
128,500,0,AB,B,6,stage.candidates,1,0.000121724,0.000121445,0.017584953830178152
128,500,0,AB,B,6,stage.cleanup,1,0.000222411,0.000222139,0.032130780834705996
128,500,0,AB,B,6,stage.delivery,1,1.9311e-05,1.9032e-05,0.002789778871993775
128,500,0,AB,B,6,stage.leaf_distance,1,0.004742211,0.004741621,0.6850872587818586
128,500,0,AB,B,6,stage.node_distance_prune,4,0.000879196,0.000878111,0.12701374476419858
128,500,0,AB,B,6,stage.schedule,10,0.00012714,0.000124294,0.018367380549183812
128,500,0,AB,B,7,stage.aggregate,1,0.000166285,0.000165842,0.023870560794888168
128,500,0,AB,B,7,stage.alloc_init,1,0.000638946,0.000638671,0.09172203949635034
128,500,0,AB,B,7,stage.candidates,1,0.000120607,0.00012017,0.017313388013284886
128,500,0,AB,B,7,stage.cleanup,1,0.000221486,0.000221213,0.03179478021599423
128,500,0,AB,B,7,stage.delivery,1,1.9041e-05,1.8766e-05,0.002733375518510182
128,500,0,AB,B,7,stage.leaf_distance,1,0.004806344,0.004806004,0.6899607700823644
128,500,0,AB,B,7,stage.node_distance_prune,4,0.000867637,0.000866404,0.12455111258618867
128,500,0,AB,B,7,stage.schedule,10,0.000122254,0.00011958,0.017549818320463408
128,500,1,BA,B,0,stage.aggregate,1,0.000165156,0.000164875,0.02375140324491488
128,500,1,BA,B,0,stage.alloc_init,1,0.00064162,0.000641113,0.09227261104653955
128,500,1,BA,B,0,stage.candidates,1,0.000115056,0.000114776,0.016546425511316132
128,500,1,BA,B,0,stage.cleanup,1,0.000224086,0.000223815,0.032226240327569065
128,500,1,BA,B,0,stage.delivery,1,1.82e-05,1.7904e-05,0.002617377140748449
128,500,1,BA,B,0,stage.leaf_distance,1,0.004785202,0.004784866,0.6881691389375691
128,500,1,BA,B,0,stage.node_distance_prune,4,0.000874113,0.000872876,0.12570787827643126
128,500,1,BA,B,0,stage.schedule,10,0.000124112,0.000121349,0.0178487863567347
128,500,1,BA,B,1,stage.aggregate,1,0.000167261,0.000166976,0.024104089384334858
128,500,1,BA,B,1,stage.alloc_init,1,0.000635143,0.000634628,0.09153086280624051
128,500,1,BA,B,1,stage.candidates,1,0.00012233,0.000122056,0.01762905431861392
128,500,1,BA,B,1,stage.cleanup,1,0.000224354,0.000224071,0.03233179802663539
128,500,1,BA,B,1,stage.delivery,1,1.98e-05,1.9512e-05,0.002853390627879961
128,500,1,BA,B,1,stage.leaf_distance,1,0.00475626,0.004755494,0.6854276620080981
128,500,1,BA,B,1,stage.node_distance_prune,4,0.000880496,0.000879244,0.12688884011544416
128,500,1,BA,B,1,stage.schedule,10,0.000129364,0.000126632,0.018642728544700164
128,500,1,BA,B,2,stage.aggregate,1,0.000167175,0.0001669,0.024090779330767014
128,500,1,BA,B,2,stage.alloc_init,1,0.000637021,0.000636513,0.09179801010955306
128,500,1,BA,B,2,stage.candidates,1,0.000120342,0.000120063,0.017341902594425983
128,500,1,BA,B,2,stage.cleanup,1,0.000221157,0.000220879,0.031869863822069334
128,500,1,BA,B,2,stage.delivery,1,1.9083e-05,1.8797e-05,0.002749958677846729
128,500,1,BA,B,2,stage.leaf_distance,1,0.004765874,0.00476554,0.6867870127246293
128,500,1,BA,B,2,stage.node_distance_prune,4,0.000875019,0.000873762,0.12609474885137384
128,500,1,BA,B,2,stage.schedule,10,0.000130093,0.000127353,0.01874707196337654
128,500,1,BA,B,3,stage.aggregate,1,0.000164513,0.00016424,0.023640912993082453
128,500,1,BA,B,3,stage.alloc_init,1,0.000636554,0.000636094,0.09147433776904322
128,500,1,BA,B,3,stage.candidates,1,0.000117402,0.000117133,0.016870949208961396
128,500,1,BA,B,3,stage.cleanup,1,0.000222161,0.000221891,0.03192506896996706
128,500,1,BA,B,3,stage.delivery,1,1.7921e-05,1.7638e-05,0.002575290717141081
128,500,1,BA,B,3,stage.leaf_distance,1,0.004807453,0.004807082,0.6908425357955493
128,500,1,BA,B,3,stage.node_distance_prune,4,0.000867582,0.000866328,0.12467361592314564
128,500,1,BA,B,3,stage.schedule,10,0.000121875,0.00011919,0.017513730045843938
128,500,1,BA,B,4,stage.aggregate,1,0.000164429,0.000163986,0.02371834955748702
128,500,1,BA,B,4,stage.alloc_init,1,0.000643491,0.000642843,0.09282148815048977
128,500,1,BA,B,4,stage.candidates,1,0.000115704,0.000115425,0.01668992645579234
128,500,1,BA,B,4,stage.cleanup,1,0.000222575,0.000222289,0.0321057213311379
128,500,1,BA,B,4,stage.delivery,1,1.9135e-05,1.8828e-05,0.0027601616429128325
128,500,1,BA,B,4,stage.leaf_distance,1,0.004764498,0.004764156,0.687263372215046
128,500,1,BA,B,4,stage.node_distance_prune,4,0.000872197,0.000870951,0.12581158633204306
128,500,1,BA,B,4,stage.schedule,10,0.000127151,0.000124446,0.018341119051894932
128,500,1,BA,B,5,stage.aggregate,1,0.000166554,0.000166122,0.02386067477026683
128,500,1,BA,B,5,stage.alloc_init,1,0.000643574,0.000643132,0.09219898594209508
128,500,1,BA,B,5,stage.candidates,1,0.000119743,0.000119468,0.01715448910873387
128,500,1,BA,B,5,stage.cleanup,1,0.000223374,0.000223089,0.03200075870968925
128,500,1,BA,B,5,stage.delivery,1,2.143e-05,2.115e-05,0.003070080936674101
128,500,1,BA,B,5,stage.leaf_distance,1,0.004796934,0.004796542,0.6872130484313506
128,500,1,BA,B,5,stage.node_distance_prune,4,0.000875714,0.000874492,0.12545556963969312
128,500,1,BA,B,5,stage.schedule,10,0.000129362,0.000126704,0.018532515638359077
128,500,1,BA,B,6,stage.aggregate,1,0.000166936,0.000166507,0.024250111891076124
128,500,1,BA,B,6,stage.alloc_init,1,0.000637262,0.000636514,0.09257245174157135
128,500,1,BA,B,6,stage.candidates,1,0.000119868,0.000119584,0.017412735492401358
128,500,1,BA,B,6,stage.cleanup,1,0.000221526,0.000221253,0.032180178552154895
128,500,1,BA,B,6,stage.delivery,1,1.9182e-05,1.8906e-05,0.002786490908459663
128,500,1,BA,B,6,stage.leaf_distance,1,0.004710247,0.004709879,0.684238371499291
128,500,1,BA,B,6,stage.node_distance_prune,4,0.000879241,0.000878004,0.12772375418856127
128,500,1,BA,B,6,stage.schedule,10,0.000126285,0.000123615,0.01834490691141844
128,500,1,BA,B,7,stage.aggregate,1,0.000165994,0.000165726,0.023995176506080615
128,500,1,BA,B,7,stage.alloc_init,1,0.000637269,0.000636953,0.09212008950235241
128,500,1,BA,B,7,stage.candidates,1,0.000121604,0.000121167,0.01757840309797599
128,500,1,BA,B,7,stage.cleanup,1,0.000224707,0.000224406,0.03248240374442363
128,500,1,BA,B,7,stage.delivery,1,1.8911e-05,1.8643e-05,0.002733669788706161
128,500,1,BA,B,7,stage.leaf_distance,1,0.004744906,0.004744271,0.6858974238512292
128,500,1,BA,B,7,stage.node_distance_prune,4,0.000874767,0.000873658,0.12645148961224273
128,500,1,BA,B,7,stage.schedule,10,0.000126153,0.000123231,0.018235981431687816
128,500,1,BA,A,0,stage.aggregate,1,0.022098294,0.022098366,0.7640615906079139
128,500,1,BA,A,0,stage.alloc_init,1,0.0006625,0.0006622,0.022906329501170677
128,500,1,BA,A,0,stage.candidates,1,0.000114829,0.000114489,0.003970280619305551
128,500,1,BA,A,0,stage.cleanup,1,0.000259104,0.000258781,0.008958674111805778
128,500,1,BA,A,0,stage.delivery,1,2.4478e-05,2.4191e-05,0.0008463413336296692
128,500,1,BA,A,0,stage.leaf_distance,1,0.004769087,0.004768735,0.16489400489320688
128,500,1,BA,A,0,stage.node_distance_prune,4,0.00086162,0.00086041,0.029791021320450837
128,500,1,BA,A,0,stage.schedule,10,0.000125609,0.000122896,0.00434300549783026
128,500,1,BA,A,1,stage.aggregate,1,0.022221597,0.022179627,0.7223591907961019
128,500,1,BA,A,1,stage.alloc_init,1,0.001581512,0.000485341,0.05141033421469775
128,500,1,BA,A,1,stage.candidates,1,0.000126083,0.000125775,0.004098589937219405
128,500,1,BA,A,1,stage.cleanup,1,0.001058979,0.00105872,0.03442431313600302
128,500,1,BA,A,1,stage.delivery,1,2.4082e-05,2.3776e-05,0.0007828354565493977
128,500,1,BA,A,1,stage.leaf_distance,1,0.00474253,0.004742263,0.15416579344527925
128,500,1,BA,A,1,stage.node_distance_prune,4,0.00087305,0.000871792,0.028380304598474033
128,500,1,BA,A,1,stage.schedule,10,0.000129939,0.000127233,0.004223937230652446
128,500,1,BA,A,2,stage.aggregate,1,0.02209968,0.022099659,0.5771268922462898
128,500,1,BA,A,2,stage.alloc_init,1,0.003624997,0.002008341,0.09466577131488438
128,500,1,BA,A,2,stage.candidates,1,0.000123249,0.000122968,0.0032186127736900704
128,500,1,BA,A,2,stage.cleanup,1,0.000205311,0.000205037,0.0053616386922334626
128,500,1,BA,A,2,stage.delivery,1,2.7242e-05,2.6951e-05,0.0007114171245272975
128,500,1,BA,A,2,stage.leaf_distance,1,0.004776043,0.004775672,0.12472501202843872
128,500,1,BA,A,2,stage.node_distance_prune,4,0.001779587,0.001777437,0.046473411144048155
128,500,1,BA,A,2,stage.schedule,10,0.005650031,0.001867599,0.14754896143859084
128,500,1,BA,A,3,stage.aggregate,1,0.022155782,0.022155775,0.7639920085566844
128,500,1,BA,A,3,stage.alloc_init,1,0.000653353,0.000653046,0.02252939980933805
128,500,1,BA,A,3,stage.candidates,1,0.000122856,0.000122392,0.004236411163606864
128,500,1,BA,A,3,stage.cleanup,1,0.000240287,0.000240002,0.008285753477808187
128,500,1,BA,A,3,stage.delivery,1,2.4752e-05,2.4424e-05,0.0008535167116103169
128,500,1,BA,A,3,stage.leaf_distance,1,0.004792158,0.004791798,0.16524672501927415
128,500,1,BA,A,3,stage.node_distance_prune,4,0.0008754,0.000874149,0.030186188160297008
128,500,1,BA,A,3,stage.schedule,10,0.000130453,0.000127742,0.0044983765182490575
128,500,1,BA,A,4,stage.aggregate,1,0.022120041,0.022120014,0.7239885739628072
128,500,1,BA,A,4,stage.alloc_init,1,0.000658318,0.000657953,0.02154673718887082
128,500,1,BA,A,4,stage.candidates,1,0.000512508,0.000511856,0.01677437831442222
128,500,1,BA,A,4,stage.cleanup,1,0.000240794,0.00024053,0.007881183614388429
128,500,1,BA,A,4,stage.delivery,1,2.446e-05,2.4181e-05,0.0008005753931075564
128,500,1,BA,A,4,stage.leaf_distance,1,0.004881158,0.004880805,0.1597602201418681
128,500,1,BA,A,4,stage.node_distance_prune,4,0.001495262,0.001493466,0.04893990038629563
128,500,1,BA,A,4,stage.schedule,10,0.000615857,0.000239962,0.020156989365210154
128,500,1,BA,A,5,stage.aggregate,1,0.022150319,0.022150298,0.6820091682265157
128,500,1,BA,A,5,stage.alloc_init,1,0.000657978,0.000657486,0.020259167756967577
128,500,1,BA,A,5,stage.candidates,1,0.000124249,0.000123975,0.0038256314567287424
128,500,1,BA,A,5,stage.cleanup,1,0.00023671,0.000236433,0.007288309943116328
128,500,1,BA,A,5,stage.delivery,1,2.4874e-05,2.4589e-05,0.0007658714102702697
128,500,1,BA,A,5,stage.leaf_distance,1,0.004744393,0.00474402,0.14608004172173336
128,500,1,BA,A,5,stage.node_distance_prune,4,0.002628546,0.00262666,0.08093303175927781
128,500,1,BA,A,5,stage.schedule,10,0.001905994,0.000237151,0.058685628075366744
128,500,1,BA,A,6,stage.aggregate,1,0.02209583,0.022095525,0.7640024951982372
128,500,1,BA,A,6,stage.alloc_init,1,0.000658965,0.000658664,0.0227848831317179
128,500,1,BA,A,6,stage.candidates,1,0.00012291,0.000122616,0.004249831152973902
128,500,1,BA,A,6,stage.cleanup,1,0.000230656,0.000230253,0.00797534012220607
128,500,1,BA,A,6,stage.delivery,1,2.2775e-05,2.2502e-05,0.0007874860020257149
128,500,1,BA,A,6,stage.leaf_distance,1,0.004782928,0.004782553,0.16537821509097025
128,500,1,BA,A,6,stage.node_distance_prune,4,0.00087116,0.000870054,0.030121901450042662
128,500,1,BA,A,6,stage.schedule,10,0.000131998,0.000129193,0.0045640648647811335
128,500,1,BA,A,7,stage.aggregate,1,0.022148461,0.022148422,0.7742646133723288
128,500,1,BA,A,7,stage.alloc_init,1,0.000665017,0.000664737,0.02324762566532392
128,500,1,BA,A,7,stage.candidates,1,0.000177139,0.000176683,0.006192414874702172
128,500,1,BA,A,7,stage.cleanup,1,0.000236139,0.000235834,0.008254933448293691
128,500,1,BA,A,7,stage.delivery,1,2.3346e-05,2.3064e-05,0.0008161281121875865
128,500,1,BA,A,7,stage.leaf_distance,1,0.004361125,0.004360775,0.15245595447888668
128,500,1,BA,A,7,stage.node_distance_prune,4,0.000865236,0.000863983,0.030246869839661555
128,500,1,BA,A,7,stage.schedule,10,0.000125647,0.000123028,0.004392360529085654
128,500,2,AB,A,0,stage.aggregate,1,0.022112381,0.022112535,0.765080417347775
128,500,2,AB,A,0,stage.alloc_init,1,0.000638827,0.000638546,0.022103184083750504
128,500,2,AB,A,0,stage.candidates,1,0.00012149,0.000121223,0.00420351023725492
128,500,2,AB,A,0,stage.cleanup,1,0.00024311,0.000242844,0.008411518427681649
128,500,2,AB,A,0,stage.delivery,1,2.0507e-05,2.0232e-05,0.0007095348130330615
128,500,2,AB,A,0,stage.leaf_distance,1,0.004755928,0.004755643,0.16455339563459806
128,500,2,AB,A,0,stage.node_distance_prune,4,0.000873053,0.000871971,0.03020731931159865
128,500,2,AB,A,0,stage.schedule,10,0.000130671,0.000128029,0.0045211695301040225
128,500,2,AB,A,1,stage.aggregate,1,0.022204285,0.022204375,0.7513664955889424
128,500,2,AB,A,1,stage.alloc_init,1,0.000632002,0.00063172,0.02138619315799643
128,500,2,AB,A,1,stage.candidates,1,0.000122704,0.000122408,0.004152156868583951
128,500,2,AB,A,1,stage.cleanup,1,0.000821594,0.000821288,0.027801760091662558
128,500,2,AB,A,1,stage.delivery,1,2.0784e-05,2.0494e-05,0.0007033057468106079
128,500,2,AB,A,1,stage.leaf_distance,1,0.004749127,0.004748843,0.1607047878865195
128,500,2,AB,A,1,stage.node_distance_prune,4,0.000868514,0.000867292,0.029389476875744242
128,500,2,AB,A,1,stage.schedule,10,0.000128333,0.000125557,0.004342635508345157
128,500,2,AB,A,2,stage.aggregate,1,0.022102749,0.022102819,0.6287872858978875
128,500,2,AB,A,2,stage.alloc_init,1,0.000704978,0.000269729,0.02005547831347679
128,500,2,AB,A,2,stage.candidates,1,0.000122051,0.00012177,0.003472152582971605
128,500,2,AB,A,2,stage.cleanup,1,0.000238499,0.000238193,0.006784908922386091
128,500,2,AB,A,2,stage.delivery,1,2.1292e-05,2.1007e-05,0.0006057227945418834
128,500,2,AB,A,2,stage.leaf_distance,1,0.004746499,0.00474623,0.1350301821609175
128,500,2,AB,A,2,stage.node_distance_prune,4,0.001741679,0.001740166,0.04954793683425291
128,500,2,AB,A,2,stage.schedule,10,0.005468787,0.001867068,0.15557810184080043
128,500,2,AB,A,3,stage.aggregate,1,0.022157435,0.022157535,0.7375548099782612
128,500,2,AB,A,3,stage.alloc_init,1,0.000631341,0.000630886,0.021015455592512645
128,500,2,AB,A,3,stage.candidates,1,0.000116967,0.000116685,0.0038934819602867965
128,500,2,AB,A,3,stage.cleanup,1,0.001403691,0.001403412,0.04672467949350616
128,500,2,AB,A,3,stage.delivery,1,1.9351e-05,1.9079e-05,0.0006441369737918371
128,500,2,AB,A,3,stage.leaf_distance,1,0.00470846,0.004708178,0.15673056563587998
128,500,2,AB,A,3,stage.node_distance_prune,4,0.00087272,0.000871537,0.02905024131918826
128,500,2,AB,A,3,stage.schedule,10,0.000128174,0.00012552,0.004266529506423178
128,500,2,AB,A,4,stage.aggregate,1,0.022103374,0.022103412,0.7257582761820264
128,500,2,AB,A,4,stage.alloc_init,1,0.000644584,0.000621622,0.021164740400923195
128,500,2,AB,A,4,stage.candidates,1,0.000521493,0.000521039,0.01712308087991424
128,500,2,AB,A,4,stage.cleanup,1,0.00023544,0.00023516,0.007730608392379205
128,500,2,AB,A,4,stage.delivery,1,2.0212e-05,1.9936e-05,0.0006636555250882113
128,500,2,AB,A,4,stage.leaf_distance,1,0.004829455,0.004829149,0.15857384197085334
128,500,2,AB,A,4,stage.node_distance_prune,4,0.001495293,0.00149377,0.04909753913891385
128,500,2,AB,A,4,stage.schedule,10,0.000601691,0.000225764,0.019756360406978576
128,500,2,AB,A,5,stage.aggregate,1,0.022153329,0.022153381,0.6831135168991073
128,500,2,AB,A,5,stage.alloc_init,1,0.000639336,0.000639055,0.019714376265535877
128,500,2,AB,A,5,stage.candidates,1,0.000123409,0.000123126,0.0038054035132598775
128,500,2,AB,A,5,stage.cleanup,1,0.000232027,0.000231698,0.007154716114474225
128,500,2,AB,A,5,stage.delivery,1,2.0967e-05,2.0679e-05,0.0006465322258710455
128,500,2,AB,A,5,stage.leaf_distance,1,0.004767542,0.004767269,0.1470105184906613
128,500,2,AB,A,5,stage.node_distance_prune,4,0.002637259,0.002635788,0.08132174042392556
128,500,2,AB,A,5,stage.schedule,10,0.001851728,0.000237633,0.05709933827193873
128,500,2,AB,A,6,stage.aggregate,1,0.022117734,0.022117911,0.7659563725147113
128,500,2,AB,A,6,stage.alloc_init,1,0.000634805,0.000634333,0.02198384947816993
128,500,2,AB,A,6,stage.candidates,1,0.000117816,0.000117521,0.0040800705887950916
128,500,2,AB,A,6,stage.cleanup,1,0.000227017,0.000226722,0.007861796231891215
128,500,2,AB,A,6,stage.delivery,1,2.0779e-05,2.0501e-05,0.0007195948492952842
128,500,2,AB,A,6,stage.leaf_distance,1,0.004755219,0.004754917,0.16467737136874114
128,500,2,AB,A,6,stage.node_distance_prune,4,0.000871811,0.000870653,0.030191573471243616
128,500,2,AB,A,6,stage.schedule,10,0.000127366,0.000124705,0.004410795398014495
128,500,2,AB,A,7,stage.aggregate,1,0.022154913,0.022155094,0.7705979233808745
128,500,2,AB,A,7,stage.alloc_init,1,0.000638817,0.000638477,0.02221949838486841
128,500,2,AB,A,7,stage.candidates,1,0.000121847,0.000121571,0.004238113919480949
128,500,2,AB,A,7,stage.cleanup,1,0.000231078,0.00023081,0.008037414858681943
128,500,2,AB,A,7,stage.delivery,1,1.9434e-05,1.914e-05,0.0006759584225396831
128,500,2,AB,A,7,stage.leaf_distance,1,0.004584242,0.004584045,0.1594502928300999
128,500,2,AB,A,7,stage.node_distance_prune,4,0.000869914,0.000868857,0.03025757410647246
128,500,2,AB,A,7,stage.schedule,10,0.000126653,0.00012402,0.004405277456515307
